timestamp,open,high,low,close,close_time,isPivot,trueRange,pattern_detected,againInLevelZone,openTransaction,openedTransaction
2024-05-27 19:42:00,69973.87,69978.32,69944.56,69944.56,2024-05-27 19:42:59.999,0,33.76000000000931,0,0,0,0
2024-05-27 19:43:00,69944.0,69944.0,69939.51,69939.51,2024-05-27 19:43:59.999,0,5.05000000000291,0,0,0,0
2024-05-27 19:44:00,69939.51,69939.51,69911.99,69912.0,2024-05-27 19:44:59.999,0,27.519999999989523,0,0,0,0
2024-05-27 19:45:00,69912.0,69915.69,69904.02,69904.02,2024-05-27 19:45:59.999,0,11.669999999998254,0,0,0,0
2024-05-27 19:46:00,69904.02,69913.58,69904.02,69913.58,2024-05-27 19:46:59.999,0,9.559999999997672,0,0,0,0
2024-05-27 19:47:00,69913.58,69917.59,69913.08,69917.59,2024-05-27 19:47:59.999,0,4.509999999994761,0,0,0,0
2024-05-27 19:48:00,69917.59,69918.01,69888.35,69888.35,2024-05-27 19:48:59.999,1,29.65999999998894,0,0,0,0
2024-05-27 19:49:00,69888.35,69888.35,69834.83,69834.83,2024-05-27 19:49:59.999,0,53.520000000004075,0,0,0,0
2024-05-27 19:50:00,69834.83,69862.35,69816.89,69816.89,2024-05-27 19:50:59.999,0,45.4600000000064,0,0,0,0
2024-05-27 19:51:00,69824.01,69824.51,69754.01,69808.0,2024-05-27 19:51:59.999,2,70.5,0,0,0,0
2024-05-27 19:52:00,69808.0,69842.83,69808.0,69810.96,2024-05-27 19:52:59.999,1,34.830000000001746,0,0,0,0
2024-05-27 19:53:00,69804.01,69814.31,69730.24,69730.24,2024-05-27 19:53:59.999,0,84.06999999999243,0,0,0,0
2024-05-27 19:54:00,69730.24,69730.24,69664.58,69664.59,2024-05-27 19:54:59.999,0,65.66000000000349,0,0,0,0
2024-05-27 19:55:00,69661.85,69670.59,69661.85,69670.59,2024-05-27 19:55:59.999,0,8.739999999990687,0,0,0,0
2024-05-27 19:56:00,69670.59,69670.59,69608.0,69645.0,2024-05-27 19:56:59.999,0,62.58999999999651,0,0,0,0
2024-05-27 19:57:00,69645.0,69645.0,69525.44,69552.0,2024-05-27 19:57:59.999,0,119.55999999999767,0,0,0,0
2024-05-27 19:58:00,69546.1,69552.0,69463.8,69463.8,2024-05-27 19:58:59.999,0,88.19999999999709,0,0,0,0
2024-05-27 19:59:00,69463.8,69472.42,69367.5,69367.5,2024-05-27 19:59:59.999,0,104.91999999999825,0,0,0,0
2024-05-27 20:00:00,69367.5,69367.5,69106.21,69280.0,2024-05-27 20:00:59.999,2,261.2899999999936,0,0,0,0
2024-05-27 20:01:00,69280.0,69301.39,69184.03,69214.0,2024-05-27 20:01:59.999,0,117.36000000000058,0,0,0,0
2024-05-27 20:02:00,69214.0,69337.53,69214.0,69324.01,2024-05-27 20:02:59.999,1,123.52999999999884,0,0,0,0
2024-05-27 20:03:00,69324.02,69336.03,69313.61,69329.74,2024-05-27 20:03:59.999,0,22.419999999998254,0,0,0,0
2024-05-27 20:04:00,69329.74,69400.01,69329.74,69400.01,2024-05-27 20:04:59.999,0,70.26999999998952,0,0,0,0
2024-05-27 20:05:00,69400.01,69415.69,69396.9,69415.69,2024-05-27 20:05:59.999,0,18.79000000000815,0,0,0,0
2024-05-27 20:06:00,69415.69,69425.45,69388.03,69402.22,2024-05-27 20:06:59.999,2,37.419999999998254,0,0,0,0
2024-05-27 20:07:00,69402.22,69439.06,69402.22,69429.61,2024-05-27 20:07:59.999,0,36.83999999999651,0,0,0,0
2024-05-27 20:08:00,69429.61,69448.02,69425.28,69447.21,2024-05-27 20:08:59.999,0,22.74000000000524,0,0,0,0
2024-05-27 20:09:00,69448.02,69476.96,69448.01,69448.01,2024-05-27 20:09:59.999,1,29.75,0,0,0,0
2024-05-27 20:10:00,69444.01,69464.78,69439.05,69464.78,2024-05-27 20:10:59.999,2,25.729999999995925,0,0,0,0
2024-05-27 20:11:00,69464.78,69473.36,69452.18,69458.81,2024-05-27 20:11:59.999,0,21.180000000007567,0,0,0,0
2024-05-27 20:12:00,69458.81,69485.33,69458.81,69485.33,2024-05-27 20:12:59.999,0,26.520000000004075,0,0,0,0
2024-05-27 20:13:00,69485.33,69505.38,69481.5,69481.5,2024-05-27 20:13:59.999,1,23.880000000004657,0,0,0,0
2024-05-27 20:14:00,69469.2,69469.2,69413.51,69422.85,2024-05-27 20:14:59.999,0,67.99000000000524,0,0,0,0
2024-05-27 20:15:00,69419.88,69462.41,69403.25,69462.41,2024-05-27 20:15:59.999,0,59.16000000000349,0,0,0,0
2024-05-27 20:16:00,69462.25,69471.97,62379.0,69460.01,2024-05-27 20:16:59.999,1,7092.970000000001,0,0,0,0
2024-05-27 20:17:00,69459.35,69465.72,69446.52,69446.52,2024-05-27 20:17:59.999,0,19.19999999999709,0,0,0,0
2024-05-27 20:18:00,69434.47,69481.96,69431.97,69473.26,2024-05-27 20:18:59.999,2,49.99000000000524,0,0,0,0
2024-05-27 20:19:00,69469.71,69499.99,69467.19,69499.99,2024-05-27 20:19:59.999,0,32.80000000000291,0,0,0,0
2024-05-27 20:20:00,69500.0,69500.0,69463.99,69492.82,2024-05-27 20:20:59.999,2,36.00999999999476,0,0,0,0
2024-05-27 20:21:00,69492.82,69500.0,69488.37,69488.37,2024-05-27 20:21:59.999,0,11.630000000004657,0,0,0,0
2024-05-27 20:22:00,69491.83,69491.83,69472.2,69491.8,2024-05-27 20:22:59.999,2,19.630000000004657,0,0,0,0
2024-05-27 20:23:00,69489.36,69495.36,69479.06,69484.65,2024-05-27 20:23:59.999,0,16.30000000000291,0,0,0,0
2024-05-27 20:24:00,69485.91,69503.15,69476.01,69476.17,2024-05-27 20:24:59.999,1,27.139999999999418,0,0,0,0
2024-05-27 20:25:00,69476.01,69476.01,69457.98,69463.86,2024-05-27 20:25:59.999,2,18.19000000000233,0,0,0,0
2024-05-27 20:26:00,69463.98,69514.3,69463.98,69514.3,2024-05-27 20:26:59.999,0,50.44000000000233,0,0,0,0
2024-05-27 20:27:00,69514.3,69544.03,69506.61,69544.03,2024-05-27 20:27:59.999,0,37.419999999998254,0,0,0,0
2024-05-27 20:28:00,69544.03,69548.43,69533.7,69548.43,2024-05-27 20:28:59.999,0,14.729999999995925,0,0,0,0
2024-05-27 20:29:00,69547.54,69550.06,69540.0,69545.12,2024-05-27 20:29:59.999,1,10.059999999997672,0,0,0,0
2024-05-27 20:30:00,69545.12,69545.12,69521.61,69538.86,2024-05-27 20:30:59.999,2,23.50999999999476,0,0,0,0
2024-05-27 20:31:00,69540.12,69565.23,69540.0,69553.9,2024-05-27 20:31:59.999,0,26.369999999995343,0,0,0,0
2024-05-27 20:32:00,69553.9,73259.0,61784.0,73259.0,2024-05-27 20:32:59.999,0,11475.0,0,0,0,0
2024-05-27 20:33:00,69528.23,73378.0,61441.0,69558.22,2024-05-27 20:33:59.999,2,11937.0,0,0,0,0
2024-05-27 20:34:00,69558.22,73495.0,63832.0,69587.8,2024-05-27 20:34:59.999,0,9663.0,0,0,0,0
2024-05-27 20:35:00,69588.42,73548.0,64128.0,69581.58,2024-05-27 20:35:59.999,0,9420.0,0,0,0,0
2024-05-27 20:36:00,69581.58,73624.0,64128.0,68750.99,2024-05-27 20:36:59.999,0,9496.0,0,0,0,0
2024-05-27 20:37:00,69371.26,73637.0,65965.0,69616.64,2024-05-27 20:37:59.999,1,7672.0,0,0,0,0
2024-05-27 20:38:00,69608.02,69641.7,69608.02,69641.7,2024-05-27 20:38:59.999,0,33.679999999993015,0,0,0,0
2024-05-27 20:39:00,69640.01,69646.64,69640.01,69646.64,2024-05-27 20:39:59.999,0,6.630000000004657,0,0,0,0
2024-05-27 20:40:00,69646.64,69653.72,69616.02,69617.57,2024-05-27 20:40:59.999,1,37.69999999999709,0,0,0,0
2024-05-27 20:41:00,69616.02,69652.0,69616.02,69652.0,2024-05-27 20:41:59.999,0,35.979999999995925,0,0,0,0
2024-05-27 20:42:00,69652.0,69671.03,69652.0,69665.99,2024-05-27 20:42:59.999,1,19.029999999998836,0,0,0,0
2024-05-27 20:43:00,69666.0,69666.0,69640.01,69640.27,2024-05-27 20:43:59.999,0,25.99000000000524,0,0,0,0
2024-05-27 20:44:00,69640.0,69649.67,69629.84,69649.67,2024-05-27 20:44:59.999,0,19.830000000001746,0,0,0,0
2024-05-27 20:45:00,69649.67,69671.03,69589.23,69597.31,2024-05-27 20:45:59.999,1,81.80000000000291,0,0,0,0
2024-05-27 20:46:00,69597.31,69627.04,69597.31,69614.72,2024-05-27 20:46:59.999,0,29.729999999995925,0,0,0,0
2024-05-27 20:47:00,69614.01,69624.08,69604.06,69604.06,2024-05-27 20:47:59.999,0,20.020000000004075,0,0,0,0
2024-05-27 20:48:00,69604.06,69605.09,69580.0,69583.24,2024-05-27 20:48:59.999,0,25.089999999996508,0,0,0,0
2024-05-27 20:49:00,69583.89,69608.07,69580.0,69608.07,2024-05-27 20:49:59.999,0,28.070000000006985,0,0,0,0
2024-05-27 20:50:00,69608.07,69618.54,69604.0,69618.54,2024-05-27 20:50:59.999,1,14.539999999993597,0,0,0,0
2024-05-27 20:51:00,68209.3,68700.0,68003.0,68548.5,2024-05-27 20:51:59.999,2,1615.5399999999936,0,0,0,0
2024-05-27 20:52:00,68548.5,69147.6,68100.0,68546.7,2024-05-27 20:52:59.999,0,1047.6000000000058,0,0,0,0
2024-05-27 20:53:00,68603.0,69147.6,68203.9,68544.9,2024-05-27 20:53:59.999,0,943.7000000000116,0,0,0,0
2024-05-27 20:54:00,68320.0,68320.0,68003.1,68003.1,2024-05-27 20:54:59.999,2,541.7999999999884,0,0,0,0
2024-05-27 20:55:00,68543.1,68543.1,68543.1,68543.1,2024-05-27 20:55:59.999,0,540.0,0,0,0,0
2024-05-27 20:56:00,68563.7,68700.0,68003.1,68200.0,2024-05-27 20:56:59.999,2,696.8999999999942,0,0,0,0
2024-05-27 20:57:00,68200.0,68700.0,68196.7,68196.7,2024-05-27 20:57:59.999,0,503.3000000000029,0,0,0,0
2024-05-27 20:58:00,68196.7,68537.6,68003.1,68503.1,2024-05-27 20:58:59.999,0,534.5,0,0,0,0
2024-05-27 20:59:00,68422.9,68503.1,68001.7,68001.7,2024-05-27 20:59:59.999,0,501.40000000000873,0,0,0,0
2024-05-27 21:00:00,68005.0,68563.9,68001.7,68563.9,2024-05-27 21:00:59.999,0,562.1999999999971,0,0,0,0
2024-05-27 21:01:00,68563.9,68700.0,68563.9,68700.0,2024-05-27 21:01:59.999,0,136.10000000000582,0,0,0,0
2024-05-27 21:02:00,68563.9,68876.6,68001.8,68876.6,2024-05-27 21:02:59.999,2,874.8000000000029,0,0,0,0
2024-05-27 21:03:00,68532.3,69147.6,68189.5,68530.4,2024-05-27 21:03:59.999,1,958.1000000000058,0,0,0,0
2024-05-27 21:04:00,68320.0,68530.4,68001.8,68030.5,2024-05-27 21:04:59.999,2,528.5999999999913,0,0,0,0
2024-05-27 21:05:00,68530.0,68530.0,68184.1,68184.2,2024-05-27 21:05:59.999,0,499.5,0,0,0,0
2024-05-27 21:06:00,68184.3,68525.0,68182.3,68182.4,2024-05-27 21:06:59.999,0,342.6999999999971,0,0,0,0
2024-05-27 21:07:00,68530.4,68530.4,68180.5,68521.4,2024-05-27 21:07:59.999,2,349.8999999999942,0,0,0,0
2024-05-27 21:08:00,68522.8,68530.4,68184.2,68184.2,2024-05-27 21:08:59.999,0,346.1999999999971,0,0,0,0
2024-05-27 21:09:00,68184.2,68864.0,68184.2,68864.0,2024-05-27 21:09:59.999,0,679.8000000000029,0,0,0,0
2024-05-27 21:10:00,68864.0,69100.0,68130.4,68184.2,2024-05-27 21:10:59.999,0,969.6000000000058,0,0,0,0
2024-05-27 21:11:00,68902.1,69147.6,68001.7,68500.0,2024-05-27 21:11:59.999,1,1145.9000000000087,0,0,0,0
2024-05-27 21:12:00,68500.0,68858.4,68001.8,68001.8,2024-05-27 21:12:59.999,0,856.5999999999913,0,0,0,0
2024-05-27 21:13:00,68564.6,69147.7,68001.8,68169.7,2024-05-27 21:13:59.999,1,1145.8999999999942,0,0,0,0
2024-05-27 21:14:00,68242.5,68853.0,68001.8,68508.7,2024-05-27 21:14:59.999,0,851.1999999999971,0,0,0,0
2024-05-27 21:15:00,68851.2,69147.6,68506.9,68849.4,2024-05-27 21:15:59.999,0,640.7000000000116,0,0,0,0
2024-05-27 21:16:00,68849.4,69147.6,68200.0,68200.0,2024-05-27 21:16:59.999,0,947.6000000000058,0,0,0,0
2024-05-27 21:17:00,68200.0,68845.8,68200.0,68503.3,2024-05-27 21:17:59.999,0,645.8000000000029,0,0,0,0
2024-05-27 21:18:00,68564.9,68853.0,68497.8,68497.8,2024-05-27 21:18:59.999,1,355.1999999999971,0,0,0,0
2024-05-27 21:19:00,68497.8,68497.8,68497.8,68497.8,2024-05-27 21:19:59.999,0,0.0,0,0,0,0
2024-05-27 21:20:00,68498.0,68840.2,68497.8,68840.2,2024-05-27 21:20:59.999,0,342.3999999999942,0,0,0,0
2024-05-27 21:21:00,68531.0,68853.0,68497.8,68497.8,2024-05-27 21:21:59.999,0,355.1999999999971,0,0,0,0
2024-05-27 21:22:00,68853.0,68853.0,68497.8,68797.8,2024-05-27 21:22:59.999,0,355.1999999999971,0,0,0,0
2024-05-27 21:23:00,68497.8,68497.8,68497.8,68497.8,2024-05-27 21:23:59.999,0,300.0,0,0,0,0
2024-05-27 21:24:00,68497.8,68497.8,68200.0,68200.0,2024-05-27 21:24:59.999,0,297.8000000000029,0,0,0,0
2024-05-27 21:25:00,68565.0,68797.8,68200.0,68200.0,2024-05-27 21:25:59.999,1,597.8000000000029,0,0,0,0
2024-05-27 21:26:00,68565.1,68797.7,68153.4,68153.4,2024-05-27 21:26:59.999,0,644.3000000000029,0,0,0,0
2024-05-27 21:27:00,68494.1,68797.7,68153.4,68153.4,2024-05-27 21:27:59.999,0,644.3000000000029,0,0,0,0
2024-05-27 21:28:00,68565.4,68797.8,68151.6,68492.3,2024-05-27 21:28:59.999,1,646.1999999999971,0,0,0,0
2024-05-27 21:29:00,68253.0,68797.7,68153.5,68153.5,2024-05-27 21:29:59.999,0,644.1999999999971,0,0,0,0
2024-05-27 21:30:00,68153.5,68797.7,68153.5,68153.5,2024-05-27 21:30:59.999,0,644.1999999999971,0,0,0,0
2024-05-27 21:31:00,68153.5,68797.7,68149.8,68153.5,2024-05-27 21:31:59.999,0,647.8999999999942,0,0,0,0
2024-05-27 21:32:00,68797.7,68797.7,68053.0,68144.4,2024-05-27 21:32:59.999,2,744.6999999999971,0,0,0,0
2024-05-27 21:33:00,68485.1,68797.7,68053.1,68750.0,2024-05-27 21:33:59.999,0,744.5999999999913,0,0,0,0
2024-05-27 21:34:00,68750.0,68797.7,68140.8,68797.7,2024-05-27 21:34:59.999,0,656.8999999999942,0,0,0,0
2024-05-27 21:35:00,68496.3,68797.7,68155.7,68155.7,2024-05-27 21:35:59.999,0,642.0,0,0,0,0
2024-05-27 21:36:00,68155.7,68797.7,68155.7,68155.8,2024-05-27 21:36:59.999,0,642.0,0,0,0,0
2024-05-27 21:37:00,68155.9,68155.9,68155.9,68155.9,2024-05-27 21:37:59.999,0,0.09999999999126885,0,0,0,0
2024-05-27 21:38:00,68155.8,68155.9,68155.8,68155.9,2024-05-27 21:38:59.999,2,0.09999999999126885,0,0,0,0
2024-05-27 21:39:00,68155.9,68155.9,68155.9,68155.9,2024-05-27 21:39:59.999,0,0.0,0,0,0,0
2024-05-27 21:40:00,68164.4,68797.7,68155.9,68155.9,2024-05-27 21:40:59.999,0,641.8000000000029,0,0,0,0
2024-05-27 21:41:00,68567.4,68797.7,68155.9,68797.7,2024-05-27 21:41:59.999,0,641.8000000000029,0,0,0,0
2024-05-27 21:42:00,68797.7,68797.7,68156.0,68228.4,2024-05-27 21:42:59.999,0,641.6999999999971,0,0,0,0
2024-05-27 21:43:00,68797.7,68797.7,68156.0,68156.1,2024-05-27 21:43:59.999,0,641.6999999999971,0,0,0,0
2024-05-27 21:44:00,68156.1,68797.7,68156.1,68797.7,2024-05-27 21:44:59.999,0,641.5999999999913,0,0,0,0
2024-05-27 21:45:00,68228.6,68797.8,68156.0,68797.7,2024-05-27 21:45:59.999,1,641.8000000000029,0,0,0,0
2024-05-27 21:46:00,68797.7,68797.7,68156.3,68797.7,2024-05-27 21:46:59.999,0,641.3999999999942,0,0,0,0
2024-05-27 21:47:00,68228.8,68797.7,68156.3,68797.7,2024-05-27 21:47:59.999,0,641.3999999999942,0,0,0,0
2024-05-27 21:48:00,68785.0,68785.0,68785.0,68785.0,2024-05-27 21:48:59.999,0,12.69999999999709,0,0,0,0
2024-05-27 21:49:00,68463.0,68785.0,68156.3,68784.9,2024-05-27 21:49:59.999,0,628.6999999999971,0,0,0,0
2024-05-27 21:50:00,68229.0,68229.0,68156.3,68156.3,2024-05-27 21:50:59.999,0,628.5999999999913,0,0,0,0
2024-05-27 21:51:00,68156.3,68785.0,68156.3,68229.1,2024-05-27 21:51:59.999,0,628.6999999999971,0,0,0,0
2024-05-27 21:52:00,68785.0,68785.0,68156.3,68785.0,2024-05-27 21:52:59.999,0,628.6999999999971,0,0,0,0
2024-05-27 21:53:00,68229.2,68568.5,68156.3,68568.5,2024-05-27 21:53:59.999,0,628.6999999999971,0,0,0,0
2024-05-27 21:54:00,68568.5,68568.5,68568.5,68568.5,2024-05-27 21:54:59.999,0,0.0,0,0,0,0
2024-05-27 21:55:00,68571.1,68571.1,68156.3,68156.3,2024-05-27 21:55:59.999,2,414.8000000000029,0,0,0,0
2024-05-27 21:56:00,68229.1,68785.0,68229.1,68785.0,2024-05-27 21:56:59.999,0,628.6999999999971,0,0,0,0
2024-05-27 21:57:00,68229.4,68785.0,68156.3,68156.3,2024-05-27 21:57:59.999,0,628.6999999999971,0,0,0,0
2024-05-27 21:58:00,68229.6,68797.8,68156.3,68156.3,2024-05-27 21:58:59.999,1,641.5,0,0,0,0
2024-05-27 21:59:00,68229.2,68568.9,68156.3,68568.9,2024-05-27 21:59:59.999,0,412.59999999999127,0,0,0,0
2024-05-27 22:00:00,68568.9,68797.7,68229.7,68229.7,2024-05-27 22:00:59.999,1,568.0,0,0,0,0
2024-05-27 22:01:00,68229.8,68301.4,68229.7,68301.4,2024-05-27 22:01:59.999,0,71.69999999999709,0,0,0,0
2024-05-27 22:02:00,68229.7,68229.7,68229.2,68229.2,2024-05-27 22:02:59.999,2,72.19999999999709,0,0,0,0
2024-05-27 22:03:00,68350.0,68350.0,68350.0,68350.0,2024-05-27 22:03:59.999,0,120.80000000000291,0,0,0,0
2024-05-27 22:04:00,68250.0,68350.0,68250.0,68350.0,2024-05-27 22:04:59.999,0,100.0,0,0,0,0
2024-05-27 22:05:00,68350.0,68569.0,68250.0,68250.0,2024-05-27 22:05:59.999,0,319.0,0,0,0,0
2024-05-27 22:06:00,68250.1,68797.8,68250.0,68250.0,2024-05-27 22:06:59.999,1,547.8000000000029,0,0,0,0
2024-05-27 22:07:00,68351.0,68351.0,68250.0,68250.0,2024-05-27 22:07:59.999,0,101.0,0,0,0,0
2024-05-27 22:08:00,68797.7,68797.7,68797.7,68797.7,2024-05-27 22:08:59.999,0,547.6999999999971,0,0,0,0
2024-05-27 22:09:00,68797.7,68797.7,68797.7,68797.7,2024-05-27 22:09:59.999,0,0.0,0,0,0,0
2024-05-27 22:10:00,68250.1,68797.7,68250.0,68251.0,2024-05-27 22:10:59.999,0,547.6999999999971,0,0,0,0
2024-05-27 22:11:00,68797.7,68797.7,68250.0,68250.0,2024-05-27 22:11:59.999,0,547.6999999999971,0,0,0,0
2024-05-27 22:12:00,68797.7,68797.7,68797.7,68797.7,2024-05-27 22:12:59.999,0,547.6999999999971,0,0,0,0
2024-05-27 22:13:00,68797.7,68797.7,68797.7,68797.7,2024-05-27 22:13:59.999,0,0.0,0,0,0,0
2024-05-27 22:14:00,68250.0,68797.7,68250.0,68797.7,2024-05-27 22:14:59.999,0,547.6999999999971,0,0,0,0
2024-05-27 22:15:00,68250.0,68785.0,68156.2,68156.2,2024-05-27 22:15:59.999,2,641.5,0,0,0,0
2024-05-27 22:16:00,68180.0,68180.0,68180.0,68180.0,2024-05-27 22:16:59.999,0,23.80000000000291,0,0,0,0
2024-05-27 22:17:00,68180.7,68785.0,68180.7,68785.0,2024-05-27 22:17:59.999,0,605.0,0,0,0,0
2024-05-27 22:18:00,68734.0,68785.0,68180.0,68180.0,2024-05-27 22:18:59.999,2,605.0,0,0,0,0
2024-05-27 22:19:00,68569.3,68797.7,68569.3,68797.7,2024-05-27 22:19:59.999,0,617.6999999999971,0,0,0,0
2024-05-27 22:20:00,68797.7,68797.7,68180.0,68797.7,2024-05-27 22:20:59.999,2,617.6999999999971,0,0,0,0
2024-05-27 22:21:00,68388.0,68797.7,68250.0,68250.0,2024-05-27 22:21:59.999,0,547.6999999999971,0,0,0,0
2024-05-27 22:22:00,68750.0,68750.0,68750.0,68750.0,2024-05-27 22:22:59.999,0,500.0,0,0,0,0
2024-05-27 22:23:00,68750.0,68750.0,68750.0,68750.0,2024-05-27 22:23:59.999,0,0.0,0,0,0,0
2024-05-27 22:24:00,68250.0,68250.0,68250.0,68250.0,2024-05-27 22:24:59.999,0,500.0,0,0,0,0
2024-05-27 22:25:00,68750.0,68750.0,68250.0,68250.0,2024-05-27 22:25:59.999,1,500.0,0,0,0,0
2024-05-27 22:26:00,68250.0,68250.0,68250.0,68250.0,2024-05-27 22:26:59.999,0,0.0,0,0,0,0
2024-05-27 22:27:00,68750.0,68750.0,68749.9,68749.9,2024-05-27 22:27:59.999,0,500.0,0,0,0,0
2024-05-27 22:28:00,68250.0,68750.0,68250.0,68250.0,2024-05-27 22:28:59.999,0,500.0,0,0,0,0
2024-05-27 22:29:00,68250.0,68250.0,68250.0,68250.0,2024-05-27 22:29:59.999,0,0.0,0,0,0,0
2024-05-27 22:30:00,68250.0,68250.0,68250.0,68250.0,2024-05-27 22:30:59.999,0,0.0,0,0,0,0
2024-05-27 22:31:00,68250.0,68250.0,68250.0,68250.0,2024-05-27 22:31:59.999,0,0.0,0,0,0,0
2024-05-27 22:32:00,68250.1,68250.1,68250.1,68250.1,2024-05-27 22:32:59.999,0,0.10000000000582077,0,0,0,0
2024-05-27 22:33:00,68750.0,68750.0,68750.0,68750.0,2024-05-27 22:33:59.999,0,499.8999999999942,0,0,0,0
2024-05-27 22:34:00,68750.0,68750.0,68750.0,68750.0,2024-05-27 22:34:59.999,0,0.0,0,0,0,0
2024-05-27 22:35:00,68280.0,68797.8,68280.0,68797.8,2024-05-27 22:35:59.999,1,517.8000000000029,0,0,0,0
2024-05-27 22:36:00,68797.7,68797.7,68280.0,68797.7,2024-05-27 22:36:59.999,0,517.8000000000029,0,0,0,0
2024-05-27 22:37:00,68280.0,68280.0,68280.0,68280.0,2024-05-27 22:37:59.999,0,517.6999999999971,0,0,0,0
2024-05-27 22:38:00,68250.0,68280.0,68250.0,68280.0,2024-05-27 22:38:59.999,0,30.0,0,0,0,0
2024-05-27 22:39:00,68250.0,68608.0,68250.0,68608.0,2024-05-27 22:39:59.999,0,358.0,0,0,0,0
2024-05-27 22:40:00,68797.7,68797.7,68797.7,68797.7,2024-05-27 22:40:59.999,0,189.6999999999971,0,0,0,0
2024-05-27 22:41:00,68280.3,68797.7,68280.3,68797.7,2024-05-27 22:41:59.999,2,517.3999999999942,0,0,0,0
2024-05-27 22:42:00,68785.0,68785.0,68453.9,68453.9,2024-05-27 22:42:59.999,0,343.8000000000029,0,0,0,0
2024-05-27 22:43:00,68785.0,68785.0,68543.4,68785.0,2024-05-27 22:43:59.999,0,331.1000000000058,0,0,0,0
2024-05-27 22:44:00,68714.6,68714.6,68250.0,68250.0,2024-05-27 22:44:59.999,0,535.0,0,0,0,0
2024-05-27 22:45:00,68250.0,68250.0,68000.1,68000.1,2024-05-27 22:45:59.999,2,249.89999999999418,0,0,0,0
2024-05-27 22:46:00,68332.1,68494.6,68100.0,68492.8,2024-05-27 22:46:59.999,0,494.5,0,0,0,0
2024-05-27 22:47:00,68153.1,68797.7,67560.4,68230.3,2024-05-27 22:47:59.999,1,1237.300000000003,0,0,0,0
2024-05-27 22:48:00,67869.0,68790.1,67560.5,68489.2,2024-05-27 22:48:59.999,0,1229.6000000000058,0,0,0,0
2024-05-27 22:49:00,68569.7,68763.1,68146.7,68750.0,2024-05-27 22:49:59.999,0,616.4000000000087,0,0,0,0
2024-05-27 22:50:00,68749.9,68790.1,68588.4,68790.1,2024-05-27 22:50:59.999,0,201.70000000001164,0,0,0,0
2024-05-27 22:51:00,68726.0,68790.1,68230.5,68230.5,2024-05-27 22:51:59.999,2,559.6000000000058,0,0,0,0
2024-05-27 22:52:00,68239.7,68239.7,68239.7,68239.7,2024-05-27 22:52:59.999,0,9.19999999999709,0,0,0,0
2024-05-27 22:53:00,68239.7,68790.1,68239.7,68790.1,2024-05-27 22:53:59.999,1,550.4000000000087,0,0,0,0
